web-scraper-order,web-scraper-start-url,pagination,name,price
"1685168792-462","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Крестовина PPRC MeerPlast 20","13,77"
"1685168792-463","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Крестовина PPRC MeerPlast 25","12,11"
"1685168792-464","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Крестовина PPRC MeerPlast 32","35,29"
"1685168792-465","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Бурт под фланец 40","113"
"1685168792-466","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Бурт под фланец 50","117,76"
"1685168792-467","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Бурт под фланец 63","159,25"
"1685168792-468","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Бурт под фланец 90","368,94"
"1685168792-469","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Бурт под фланец 75","224,42"
"1685168792-470","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Бурт под фланец 110","562,41"
"1685168792-471","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Клапан обратный PPRC MeerPlast 20","124,21"
"1685168792-472","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Клапан обратный PPRC MeerPlast 25","182,24"
"1685168792-473","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Клапан обратный PPRC MeerPlast 32","232,56"
"1685168792-474","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Пробка PPRC MeerPlast 110","319,49"
"1685168792-475","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Пробка PPRC MeerPlast 20","3,08"
"1685168792-476","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Пробка PPRC MeerPlast 25","5,48"
"1685168792-477","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Пробка PPRC MeerPlast 32","9,99"
"1685168792-478","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Пробка PPRC MeerPlast 40","20,89"
"1685168792-479","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Пробка PPRC MeerPlast 50","36,03"
"1685168792-480","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Пробка PPRC MeerPlast 63","59,18"
"1685168792-481","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=44","Пробка PPRC MeerPlast 75","125,08"
"1685168798-482","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 40х32х40","33,95"
"1685168798-483","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 50х25х50","50,39"
"1685168798-484","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 50х32х50","57,68"
"1685168798-485","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 63х25х63","72,99"
"1685168798-486","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 63х32х63","74,44"
"1685168798-487","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 63х40х63","90,85"
"1685168798-488","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 75х25х75","229,76"
"1685168798-489","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 90х32х90","291,19"
"1685168798-490","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 50х20х50","46,26"
"1685168798-491","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 63х50х63","104,57"
"1685168798-492","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 75х32х75","213,23"
"1685168798-493","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 110х40х110","463,07"
"1685168798-494","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 75х40х75","244,31"
"1685168798-495","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 90х40х90","402,24"
"1685168798-496","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 110х90х110","597,78"
"1685168798-497","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 50х40х50","55,20"
"1685168798-498","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 75х50х75","150,61"
"1685168798-499","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 75х63х75","197,03"
"1685168798-500","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 90х50х90","474,86"
"1685168798-501","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=42","Тройник PPRC MeerPlast 90х63х90","256,64"
"1685168803-502","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast ВР 50х1½""","535,47"
"1685168803-503","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast ВР 63х2""","799,16"
"1685168803-504","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast НР 20х½""","100,25"
"1685168803-505","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast НР 20х¾""","117,71"
"1685168803-506","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast НР 25х½""","156,86"
"1685168803-507","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast НР 25х1""","192,20"
"1685168803-508","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast НР 25х¾""","155,56"
"1685168803-509","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast НР 32х1""","210,93"
"1685168803-510","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast НР 40х1¼""","358,88"
"1685168803-511","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast НР 50х1½""","587,70"
"1685168803-512","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast НР 63х2""","910,23"
"1685168803-513","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast ВР 32х¾""","182,77"
"1685168803-514","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC MeerPlast НР 32х¾""","206,32"
"1685168803-515","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC ВР 32х1¼""","267,13"
"1685168803-516","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Муфта разъемная PPRC НР 32х1¼""","323,64"
"1685168803-517","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Коллектор MeerPlast 32х20 (2 вых.) с воздухоотв. синий","230,84"
"1685168803-518","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Коллектор MeerPlast 32х20 (3 вых.) с воздухоотв. синий","362,51"
"1685168803-519","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Коллектор MeerPlast 32х20 (4 вых.) с воздухоотв. синий","494,27"
"1685168803-520","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Коллектор MeerPlast 32х20 (5 вых.) с воздухоотв. синий","626,08"
"1685168803-521","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=40","Коллектор MeerPlast 40х20 (2 вых.) с воздухоотв. синий","337,89"
"1685168809-522","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast 50х25 Н/В","16,40"
"1685168809-523","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast 50х32 Н/В","16,81"
"1685168809-524","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast 50х40 Н/В","19,28"
"1685168809-525","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast ВР 20х½""","41,82"
"1685168809-526","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast ВР 20х¾""","61,54"
"1685168809-527","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast ВР 25х½""","49,42"
"1685168809-528","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast ВР 25х¾""","58,78"
"1685168809-529","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast ВР 32х1""","95,38"
"1685168809-530","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast ВР 32х¾""","64,36"
"1685168809-531","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast ВР 40х1¼""","243,99"
"1685168809-532","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast ВР 63х2""","511,13"
"1685168809-533","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast НГ 20х½""","79,92"
"1685168809-534","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast НР 20х½""","52,29"
"1685168809-535","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast НР 20х¾""","80,86"
"1685168809-536","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/","https://samara.elfgroup.ru/catalog/truboprovodnye-sistemy-i-soedinitelnye-chasti/?PAGEN_1=38","Муфта PPRC MeerPlast НР 25х½""","57,72"
